"","CRUISE_NAME","STATION","CAST","LATITUDE","LONGITUDE","PLANKTON_STRATUM","GEAR_VOLUME_FILTERED","SAMPLE_SPLIT_FACTOR","EVENT_DATE","TIME","DAY","MONTH","YEAR","HOUR","MINUTE","DEPTH","NET_MAX_DEPTH","VOLUME_100M3","ZOO_ALIQUOT","TAXA_004","TAXA_NAME","ITIS_TAXON","ITIS_TSN","CONC_100M3","ZOOPLANKTON_COUNT","ZOO_STAGE_000","ZOO_STAGE_024","ZOO_STAGE_023","ZOO_STAGE_022","ZOO_STAGE_021","ZOO_STAGE_020","ZOO_STAGE_030","ZOO_STAGE_029","ZOO_STAGE_028","ZOO_STAGE_013","ZOO_STAGE_999","ADULT_CONC","C5_CONC","C4_CONC","C3_CONC","C2_CONC","C1_CONC","CRYTOPIA_CONC","FURCILIA_CONC","CALYPTOPIS_CONC","NAUPLIUS_CONC","UNKNOWN_CONC","PRIMARY_FLAG","SECONDARY_FLAG"
"1","EN608","1",1,41.195,-70.8833,25,77.267,0.75,"31-JAN-18","20:46:13",31,1,2018,20,46,22,18,13.8,32,101,"Calanus finmarchicus",NA,NA,220.88,4,2,1,0,0,1,0,0,0,0,0,0,110.4395581,55.21977903,0,0,55.21977903,0,0,0,0,0,0,1,""
"2","EN608","1",1,41.195,-70.8833,25,77.267,0.75,"31-JAN-18","20:46:13",31,1,2018,20,46,22,18,13.8,32,2500,"Polychaeta",NA,NA,55.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"3","EN608","1",1,41.195,-70.8833,25,77.267,0.75,"31-JAN-18","20:46:13",31,1,2018,20,46,22,18,13.8,32,103,"Centropages typicus",NA,NA,27168.13,492,208,206,78,0,0,0,0,0,0,0,0,11485.71404,11375.27448,4307.142765,0,0,0,0,0,0,0,0,1,""
"4","EN608","1",1,41.195,-70.8833,25,77.267,0.75,"31-JAN-18","20:46:13",31,1,2018,20,46,22,18,13.8,32,105,"Metridia lucens",NA,NA,331.32,6,1,2,2,1,0,0,0,0,0,0,0,55.21977903,110.4395581,110.4395581,55.21977903,0,0,0,0,0,0,0,1,""
"5","EN608","1",1,41.195,-70.8833,25,77.267,0.75,"31-JAN-18","20:46:13",31,1,2018,20,46,22,18,13.8,32,135,"Paracalanus parvus",NA,NA,55.22,1,1,0,0,0,0,0,0,0,0,0,0,55.21977903,0,0,0,0,0,0,0,0,0,0,1,""
"6","EN608","1",1,41.195,-70.8833,25,77.267,0.75,"31-JAN-18","20:46:13",31,1,2018,20,46,22,18,13.8,32,102,"Pseudocalanus minutus",NA,NA,1601.37,29,13,14,0,0,0,0,0,0,0,0,2,717.8571274,773.0769065,0,0,0,0,0,0,0,0,110.4395581,1,""
"7","EN608","1",1,41.195,-70.8833,25,77.267,0.75,"31-JAN-18","20:46:13",31,1,2018,20,46,22,18,13.8,32,104,"Temora longicornis",NA,NA,220.88,4,2,0,2,0,0,0,0,0,0,0,0,110.4395581,0,110.4395581,0,0,0,0,0,0,0,0,1,""
"8","EN608","1",1,41.195,-70.8833,25,77.267,0.75,"31-JAN-18","20:46:13",31,1,2018,20,46,22,18,13.8,32,4027,"Acartia",NA,NA,2595.33,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"9","EN608","1",1,41.195,-70.8833,25,77.267,0.75,"31-JAN-18","20:46:13",31,1,2018,20,46,22,18,13.8,32,131,"Harpacticoida",NA,NA,55.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"10","EN608","1",1,41.195,-70.8833,25,77.267,0.75,"31-JAN-18","20:46:13",31,1,2018,20,46,22,18,13.8,32,138,"Oithona",NA,NA,165.66,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"11","EN608","1",1,41.195,-70.8833,25,77.267,0.75,"31-JAN-18","20:46:13",31,1,2018,20,46,22,18,13.8,32,2101,"Balanidae",NA,NA,496.98,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"12","EN608","1",1,41.195,-70.8833,25,77.267,0.75,"31-JAN-18","20:46:13",31,1,2018,20,46,22,18,13.8,32,1300,"Bivalvia",NA,NA,220.88,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"13","EN608","1",1,41.195,-70.8833,25,77.267,0.75,"31-JAN-18","20:46:13",31,1,2018,20,46,22,18,13.8,32,200,"Chaetognatha",NA,NA,165.66,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"14","EN608","1",1,41.195,-70.8833,25,77.267,0.75,"31-JAN-18","20:46:13",31,1,2018,20,46,22,18,13.8,32,895,"Gammaridea",NA,NA,220.88,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"15","EN608","1",1,41.195,-70.8833,25,77.267,0.75,"31-JAN-18","20:46:13",31,1,2018,20,46,22,18,13.8,32,457,"Hyperiidea",NA,NA,55.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"16","EN608","1",1,41.195,-70.8833,25,77.267,0.75,"31-JAN-18","20:46:13",31,1,2018,20,46,22,18,13.8,32,109,"Centropages hamatus",NA,NA,2208.79,40,21,15,4,0,0,0,0,0,0,0,0,1159.61536,828.2966855,220.8791161,0,0,0,0,0,0,0,0,1,""
"17","EN608","2",4,41.01,-70.8683,20,103.729,0.75,"01-FEB-18","06:24:59",1,2,2018,6,24,48,44,28.28,128,2800,"Mysida",NA,NA,329.06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"18","EN608","2",4,41.01,-70.8683,20,103.729,0.75,"01-FEB-18","06:24:59",1,2,2018,6,24,48,44,28.28,128,218,"Sagitta",NA,NA,14972.35,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"19","EN608","2",4,41.01,-70.8683,20,103.729,0.75,"01-FEB-18","06:24:59",1,2,2018,6,24,48,44,28.28,128,900,"Ectoprocta",NA,NA,164.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"20","EN608","2",4,41.01,-70.8683,20,103.729,0.75,"01-FEB-18","06:24:59",1,2,2018,6,24,48,44,28.28,128,554,"Caridea",NA,NA,164.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"21","EN608","2",4,41.01,-70.8683,20,103.729,0.75,"01-FEB-18","06:24:59",1,2,2018,6,24,48,44,28.28,128,1300,"Bivalvia",NA,NA,2138.91,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"22","EN608","2",4,41.01,-70.8683,20,103.729,0.75,"01-FEB-18","06:24:59",1,2,2018,6,24,48,44,28.28,128,2101,"Balanidae",NA,NA,658.13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"23","EN608","2",4,41.01,-70.8683,20,103.729,0.75,"01-FEB-18","06:24:59",1,2,2018,6,24,48,44,28.28,128,176,"Pleuromamma borealis",NA,NA,164.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"24","EN608","2",4,41.01,-70.8683,20,103.729,0.75,"01-FEB-18","06:24:59",1,2,2018,6,24,48,44,28.28,128,138,"Oithona",NA,NA,493.59,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"25","EN608","2",4,41.01,-70.8683,20,103.729,0.75,"01-FEB-18","06:24:59",1,2,2018,6,24,48,44,28.28,128,132,"Eurytemora",NA,NA,164.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"26","EN608","2",4,41.01,-70.8683,20,103.729,0.75,"01-FEB-18","06:24:59",1,2,2018,6,24,48,44,28.28,128,151,"Acartia tonsa",NA,NA,2961.56,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"27","EN608","2",4,41.01,-70.8683,20,103.729,0.75,"01-FEB-18","06:24:59",1,2,2018,6,24,48,44,28.28,128,104,"Temora longicornis",NA,NA,1809.84,11,9,1,1,0,0,0,0,0,0,0,0,1480.781652,164.5312947,164.5312947,0,0,0,0,0,0,0,0,1,""
"28","EN608","2",4,41.01,-70.8683,20,103.729,0.75,"01-FEB-18","06:24:59",1,2,2018,6,24,48,44,28.28,128,102,"Pseudocalanus minutus",NA,NA,20401.88,124,96,27,0,0,0,0,0,0,0,0,1,15795.00429,4442.344957,0,0,0,0,0,0,0,0,164.5312947,1,""
"29","EN608","2",4,41.01,-70.8683,20,103.729,0.75,"01-FEB-18","06:24:59",1,2,2018,6,24,48,44,28.28,128,135,"Paracalanus parvus",NA,NA,164.53,1,1,0,0,0,0,0,0,0,0,0,0,164.5312947,0,0,0,0,0,0,0,0,0,0,1,""
"30","EN608","2",4,41.01,-70.8683,20,103.729,0.75,"01-FEB-18","06:24:59",1,2,2018,6,24,48,44,28.28,128,143,"Nannocalanus minor",NA,NA,987.19,6,5,1,0,0,0,0,0,0,0,0,0,822.6564734,164.5312947,0,0,0,0,0,0,0,0,0,1,""
"31","EN608","2",4,41.01,-70.8683,20,103.729,0.75,"01-FEB-18","06:24:59",1,2,2018,6,24,48,44,28.28,128,105,"Metridia lucens",NA,NA,164.53,1,1,0,0,0,0,0,0,0,0,0,0,164.5312947,0,0,0,0,0,0,0,0,0,0,1,""
"32","EN608","2",4,41.01,-70.8683,20,103.729,0.75,"01-FEB-18","06:24:59",1,2,2018,6,24,48,44,28.28,128,103,"Centropages typicus",NA,NA,31260.95,190,121,49,20,0,0,0,0,0,0,0,0,19908.28666,8062.03344,3290.625894,0,0,0,0,0,0,0,0,1,""
"33","EN608","2",4,41.01,-70.8683,20,103.729,0.75,"01-FEB-18","06:24:59",1,2,2018,6,24,48,44,28.28,128,109,"Centropages hamatus",NA,NA,11846.25,72,59,12,1,0,0,0,0,0,0,0,0,9707.346387,1974.375536,164.5312947,0,0,0,0,0,0,0,0,1,""
"34","EN608","2",4,41.01,-70.8683,20,103.729,0.75,"01-FEB-18","06:24:59",1,2,2018,6,24,48,44,28.28,128,300,"Thecosomata",NA,NA,987.19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"35","EN608","2",4,41.01,-70.8683,20,103.729,0.75,"01-FEB-18","06:24:59",1,2,2018,6,24,48,44,28.28,128,1100,"Gastropoda",NA,NA,164.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"36","EN608","3",5,40.8433,-70.8867,19,64.467,0.75,"01-FEB-18","10:24:59",1,2,2018,10,24,55,54,28.96,64,457,"Hyperiidea",NA,NA,1191.31,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"37","EN608","3",5,40.8433,-70.8867,19,64.467,0.75,"01-FEB-18","10:24:59",1,2,2018,10,24,55,54,28.96,64,200,"Chaetognatha",NA,NA,4368.13,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"38","EN608","3",5,40.8433,-70.8867,19,64.467,0.75,"01-FEB-18","10:24:59",1,2,2018,10,24,55,54,28.96,64,1300,"Bivalvia",NA,NA,132.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"39","EN608","3",5,40.8433,-70.8867,19,64.467,0.75,"01-FEB-18","10:24:59",1,2,2018,10,24,55,54,28.96,64,2101,"Balanidae",NA,NA,132.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"40","EN608","3",5,40.8433,-70.8867,19,64.467,0.75,"01-FEB-18","10:24:59",1,2,2018,10,24,55,54,28.96,64,108,"Tortanus discaudatus",NA,NA,132.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"41","EN608","3",5,40.8433,-70.8867,19,64.467,0.75,"01-FEB-18","10:24:59",1,2,2018,10,24,55,54,28.96,64,4100,"Rhincalanus",NA,NA,264.73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"42","EN608","3",5,40.8433,-70.8867,19,64.467,0.75,"01-FEB-18","10:24:59",1,2,2018,10,24,55,54,28.96,64,176,"Pleuromamma borealis",NA,NA,661.84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"43","EN608","3",5,40.8433,-70.8867,19,64.467,0.75,"01-FEB-18","10:24:59",1,2,2018,10,24,55,54,28.96,64,138,"Oithona",NA,NA,1588.41,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"44","EN608","3",5,40.8433,-70.8867,19,64.467,0.75,"01-FEB-18","10:24:59",1,2,2018,10,24,55,54,28.96,64,151,"Acartia tonsa",NA,NA,926.57,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"45","EN608","3",5,40.8433,-70.8867,19,64.467,0.75,"01-FEB-18","10:24:59",1,2,2018,10,24,55,54,28.96,64,104,"Temora longicornis",NA,NA,1058.94,8,2,6,0,0,0,0,0,0,0,0,0,264.734929,794.2047869,0,0,0,0,0,0,0,0,0,1,""
"46","EN608","3",5,40.8433,-70.8867,19,64.467,0.75,"01-FEB-18","10:24:59",1,2,2018,10,24,55,54,28.96,64,102,"Pseudocalanus minutus",NA,NA,6486.01,49,35,12,0,0,0,0,0,0,0,0,2,4632.861257,1588.409574,0,0,0,0,0,0,0,0,264.734929,1,""
"47","EN608","3",5,40.8433,-70.8867,19,64.467,0.75,"01-FEB-18","10:24:59",1,2,2018,10,24,55,54,28.96,64,135,"Paracalanus parvus",NA,NA,529.47,4,4,0,0,0,0,0,0,0,0,0,0,529.469858,0,0,0,0,0,0,0,0,0,0,1,""
"48","EN608","3",5,40.8433,-70.8867,19,64.467,0.75,"01-FEB-18","10:24:59",1,2,2018,10,24,55,54,28.96,64,143,"Nannocalanus minor",NA,NA,1456.04,11,11,0,0,0,0,0,0,0,0,0,0,1456.042109,0,0,0,0,0,0,0,0,0,0,1,""
"49","EN608","3",5,40.8433,-70.8867,19,64.467,0.75,"01-FEB-18","10:24:59",1,2,2018,10,24,55,54,28.96,64,105,"Metridia lucens",NA,NA,1323.67,10,6,4,0,0,0,0,0,0,0,0,0,794.2047869,529.469858,0,0,0,0,0,0,0,0,0,1,""
"50","EN608","3",5,40.8433,-70.8867,19,64.467,0.75,"01-FEB-18","10:24:59",1,2,2018,10,24,55,54,28.96,64,103,"Centropages typicus",NA,NA,64727.69,489,218,178,93,0,0,0,0,0,0,0,0,28856.10726,23561.40868,12310.1742,0,0,0,0,0,0,0,0,1,""
"51","EN608","3",5,40.8433,-70.8867,19,64.467,0.75,"01-FEB-18","10:24:59",1,2,2018,10,24,55,54,28.96,64,109,"Centropages hamatus",NA,NA,10721.76,81,63,18,0,0,0,0,0,0,0,0,0,8339.150263,2382.614361,0,0,0,0,0,0,0,0,0,1,""
"52","EN608","3",5,40.8433,-70.8867,19,64.467,0.75,"01-FEB-18","10:24:59",1,2,2018,10,24,55,54,28.96,64,101,"Calanus finmarchicus",NA,NA,529.47,4,1,3,0,0,0,0,0,0,0,0,0,132.3674645,397.1023935,0,0,0,0,0,0,0,0,0,1,""
"53","EN608","3",5,40.8433,-70.8867,19,64.467,0.75,"01-FEB-18","10:24:59",1,2,2018,10,24,55,54,28.96,64,300,"Thecosomata",NA,NA,397.1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"54","EN608","3",5,40.8433,-70.8867,19,64.467,0.75,"01-FEB-18","10:24:59",1,2,2018,10,24,55,54,28.96,64,2801,"Mysidopsis begelowi",NA,NA,397.1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"55","EN608","3",5,40.8433,-70.8867,19,64.467,0.75,"01-FEB-18","10:24:59",1,2,2018,10,24,55,54,28.96,64,2500,"Polychaeta",NA,NA,132.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"56","EN608","3",5,40.8433,-70.8867,19,64.467,0.75,"01-FEB-18","10:24:59",1,2,2018,10,24,55,54,28.96,64,218,"Sagitta",NA,NA,2117.88,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"57","EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,2801,"Mysidopsis begelowi",NA,NA,40.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"58","EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,218,"Sagitta",NA,NA,2323.47,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"59","EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,3400,"Thaliacea",NA,NA,40.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"60","EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,300,"Thecosomata",NA,NA,529.91,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"61","EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,101,"Calanus finmarchicus",NA,NA,774.49,19,2,7,5,1,4,0,0,0,0,0,0,81.52528717,285.3385051,203.8132179,40.76264358,163.0505743,0,0,0,0,0,0,1,""
"62","EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,109,"Centropages hamatus",NA,NA,1915.84,47,32,15,0,0,0,0,0,0,0,0,0,1304.404595,611.4396538,0,0,0,0,0,0,0,0,0,1,""
"63","EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,103,"Centropages typicus",NA,NA,25069.03,615,378,180,57,0,0,0,0,0,0,0,0,15408.27928,7337.275845,2323.470684,0,0,0,0,0,0,0,0,1,""
"64","EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,157,"Clausocalanus arcuicornis",NA,NA,40.76,1,1,0,0,0,0,0,0,0,0,0,0,40.76264358,0,0,0,0,0,0,0,0,0,0,1,""
"65","EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,105,"Metridia lucens",NA,NA,448.39,11,8,1,2,0,0,0,0,0,0,0,0,326.1011487,40.76264358,81.52528717,0,0,0,0,0,0,0,0,1,""
"66","EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,143,"Nannocalanus minor",NA,NA,203.81,5,5,0,0,0,0,0,0,0,0,0,0,203.8132179,0,0,0,0,0,0,0,0,0,0,1,""
"67","EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,135,"Paracalanus parvus",NA,NA,285.34,7,5,2,0,0,0,0,0,0,0,0,0,203.8132179,81.52528717,0,0,0,0,0,0,0,0,0,1,""
"68","EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,102,"Pseudocalanus minutus",NA,NA,3220.25,79,39,37,0,0,0,0,0,0,0,0,3,1589.7431,1508.217813,0,0,0,0,0,0,0,0,122.2879308,1,""
"69","EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,104,"Temora longicornis",NA,NA,774.49,19,11,6,2,0,0,0,0,0,0,0,0,448.3890794,244.5758615,81.52528717,0,0,0,0,0,0,0,0,1,""
"70","EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,4027,"Acartia",NA,NA,122.29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"71","EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,151,"Acartia tonsa",NA,NA,163.05,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"72","EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,117,"Candacia armata",NA,NA,40.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"73","EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,133,"Centropages",NA,NA,40.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"74","EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,146,"Mecynocera clausi",NA,NA,40.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"75","EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,138,"Oithona",NA,NA,692.96,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"76","EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,176,"Pleuromamma borealis",NA,NA,40.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"77","EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,4100,"Rhincalanus",NA,NA,40.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"78","EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,4139,"Clytemnestra",NA,NA,40.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"79","EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,2101,"Balanidae",NA,NA,652.2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"80","EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,554,"Caridea",NA,NA,40.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"81","EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,200,"Chaetognatha",NA,NA,122.29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"82","EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,900,"Ectoprocta",NA,NA,40.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"83","EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,3900,"Foraminifera",NA,NA,40.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"84","EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,457,"Hyperiidea",NA,NA,366.86,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"85","EN608","5",9,40.5183,-70.9,19,113.309,0.75,"02-FEB-18","00:11:58",2,2,2018,0,11,78,77,14.12,64,457,"Hyperiidea",NA,NA,1581.52,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"86","EN608","5",9,40.5183,-70.9,19,113.309,0.75,"02-FEB-18","00:11:58",2,2,2018,0,11,78,77,14.12,64,202,"Sagitta elegans",NA,NA,3012.41,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"87","EN608","5",9,40.5183,-70.9,19,113.309,0.75,"02-FEB-18","00:11:58",2,2,2018,0,11,78,77,14.12,64,4057,"Pleuromamma",NA,NA,150.62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"88","EN608","5",9,40.5183,-70.9,19,113.309,0.75,"02-FEB-18","00:11:58",2,2,2018,0,11,78,77,14.12,64,4108,"Neocalanus",NA,NA,225.93,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"89","EN608","5",9,40.5183,-70.9,19,113.309,0.75,"02-FEB-18","00:11:58",2,2,2018,0,11,78,77,14.12,64,146,"Mecynocera clausi",NA,NA,75.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"90","EN608","5",9,40.5183,-70.9,19,113.309,0.75,"02-FEB-18","00:11:58",2,2,2018,0,11,78,77,14.12,64,4007,"Lucicutia",NA,NA,75.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"91","EN608","5",9,40.5183,-70.9,19,113.309,0.75,"02-FEB-18","00:11:58",2,2,2018,0,11,78,77,14.12,64,4064,"Clausocalanus furcatus",NA,NA,75.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"92","EN608","5",9,40.5183,-70.9,19,113.309,0.75,"02-FEB-18","00:11:58",2,2,2018,0,11,78,77,14.12,64,133,"Centropages",NA,NA,150.62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"93","EN608","5",9,40.5183,-70.9,19,113.309,0.75,"02-FEB-18","00:11:58",2,2,2018,0,11,78,77,14.12,64,107,"Acartia longiremis",NA,NA,75.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"94","EN608","5",9,40.5183,-70.9,19,113.309,0.75,"02-FEB-18","00:11:58",2,2,2018,0,11,78,77,14.12,64,104,"Temora longicornis",NA,NA,75.31,1,1,0,0,0,0,0,0,0,0,0,0,75.31028721,0,0,0,0,0,0,0,0,0,0,1,""
