"cruise","station","cast","datetime_utc","day_night","sample_split_factor","volume_ml","zoo_aliquot","haul_factor","taxa_code","taxa_name","conc_10m2","zooplankton_count","totcnt","adult_count","c5_count","c4_count","c3_count","c2_count","c1_count","cryptopia_count","furcilia_count","calyptopis_count","nauplius_count","unknown_count","adult_10m2","c5_10m2","c4_10m2","c3_10m2","c2_10m2","c1_10m2","cryptopia_10m2","furcilia_10m2","calyptopis_10m2","nauplius_10m2","unknown_10m2","primary_flag","secondary_flag"
"EN627","L6","16","2019-02-03 11:33:34","Night",0.75,24,128,3.31718608997378,157,"Clausocalanus arcuicornis",1698.39927806657,3,584,3,0,0,0,0,0,0,0,0,0,0,1698.39927806657,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L6","16","2019-02-03 11:33:34","Night",0.75,24,128,3.31718608997378,105,"Metridia lucens",45290.6474151087,80,584,44,16,12,8,0,0,0,0,0,0,0,24909.8560783098,9058.12948302173,6793.5971122663,4529.06474151087,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L6","16","2019-02-03 11:33:34","Night",0.75,24,128,3.31718608997378,143,"Nannocalanus minor",566.133092688858,1,584,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,566.133092688858,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L6","16","2019-02-03 11:33:34","Night",0.75,24,128,3.31718608997378,135,"Paracalanus parvus",6793.5971122663,12,584,12,0,0,0,0,0,0,0,0,0,0,6793.5971122663,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L6","16","2019-02-03 11:33:34","Night",0.75,24,128,3.31718608997378,102,"Pseudocalanus minutus",78692.4998837513,139,584,88,45,0,0,0,0,0,0,0,0,6,49819.7121566195,25475.9891709986,0,0,0,0,0,0,0,0,3396.79855613315,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L6","16","2019-02-03 11:33:34","Night",0.75,24,128,3.31718608997378,104,"Temora longicornis",3396.79855613315,6,584,1,4,1,0,0,0,0,0,0,0,0,566.133092688858,2264.53237075543,566.133092688858,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L6","16","2019-02-03 11:33:34","Night",0.75,24,128,3.31718608997378,2006,"Euphausia krohnii",0,0,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L6","16","2019-02-03 11:33:34","Night",0.75,24,128,3.31718608997378,2002,"Meganyctiphanes norvegica",0,0,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L6","16","2019-02-03 11:33:34","Night",0.75,24,128,3.31718608997378,2019,"Nematoscelis megalops",0,0,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L6","16","2019-02-03 11:33:34","Night",0.75,24,128,3.31718608997378,2012,"Thysanoessa gregaria",0,0,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L6","16","2019-02-03 11:33:34","Night",0.75,24,128,3.31718608997378,2004,"Thysanoessa longicaudata",0,0,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L6","16","2019-02-03 11:33:34","Night",0.75,24,128,3.31718608997378,2003,"Thysanoessa raschii",0,0,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L7","17","2019-02-03 14:31:34","Day",0.75,11,128,2.6757904920685,101,"Calanus finmarchicus",21006.7392230657,46,271,3,10,9,13,10,1,0,0,0,0,0,1370.00473193907,4566.6824397969,4110.01419581721,5936.68717173597,4566.6824397969,456.66824397969,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L7","17","2019-02-03 14:31:34","Day",0.75,11,128,2.6757904920685,109,"Centropages hamatus",0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L7","17","2019-02-03 14:31:34","Day",0.75,11,128,2.6757904920685,103,"Centropages typicus",54800.1892775628,120,271,76,21,23,0,0,0,0,0,0,0,0,34706.7865424565,9590.0331235735,10503.3696115329,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L7","17","2019-02-03 14:31:34","Day",0.75,11,128,2.6757904920685,157,"Clausocalanus arcuicornis",456.66824397969,1,271,1,0,0,0,0,0,0,0,0,0,0,456.66824397969,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L7","17","2019-02-03 14:31:34","Day",0.75,11,128,2.6757904920685,105,"Metridia lucens",24203.4169309236,53,271,32,16,3,2,0,0,0,0,0,0,0,14613.3838073501,7306.69190367504,1370.00473193907,913.336487959381,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L7","17","2019-02-03 14:31:34","Day",0.75,11,128,2.6757904920685,143,"Nannocalanus minor",0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L7","17","2019-02-03 14:31:34","Day",0.75,11,128,2.6757904920685,135,"Paracalanus parvus",2283.34121989845,5,271,5,0,0,0,0,0,0,0,0,0,0,2283.34121989845,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L7","17","2019-02-03 14:31:34","Day",0.75,11,128,2.6757904920685,102,"Pseudocalanus minutus",16896.7250272485,37,271,27,10,0,0,0,0,0,0,0,0,0,12330.0425874516,4566.6824397969,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L7","17","2019-02-03 14:31:34","Day",0.75,11,128,2.6757904920685,104,"Temora longicornis",3196.67770785783,7,271,1,5,1,0,0,0,0,0,0,0,0,456.66824397969,2283.34121989845,456.66824397969,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L7","17","2019-02-03 14:31:34","Day",0.75,11,128,2.6757904920685,2006,"Euphausia krohnii",0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L7","17","2019-02-03 14:31:34","Day",0.75,11,128,2.6757904920685,2002,"Meganyctiphanes norvegica",0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L7","17","2019-02-03 14:31:34","Day",0.75,11,128,2.6757904920685,2019,"Nematoscelis megalops",456.66824397969,1,271,1,0,0,0,0,0,0,0,0,0,0,456.66824397969,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L7","17","2019-02-03 14:31:34","Day",0.75,11,128,2.6757904920685,2012,"Thysanoessa gregaria",456.66824397969,1,271,1,0,0,0,0,0,0,0,0,0,0,456.66824397969,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L7","17","2019-02-03 14:31:34","Day",0.75,11,128,2.6757904920685,2004,"Thysanoessa longicaudata",0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L7","17","2019-02-03 14:31:34","Day",0.75,11,128,2.6757904920685,2003,"Thysanoessa raschii",0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L8","19","2019-02-03 18:56:34","Day",0.75,17,128,4.96877949464685,101,"Calanus finmarchicus",30528.1812151102,36,411,2,3,16,9,6,0,0,0,0,0,0,1696.01006750612,2544.01510125919,13568.080540049,7632.04530377756,5088.03020251837,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L8","19","2019-02-03 18:56:34","Day",0.75,17,128,4.96877949464685,109,"Centropages hamatus",848.005033753062,1,411,1,0,0,0,0,0,0,0,0,0,0,848.005033753062,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L8","19","2019-02-03 18:56:34","Day",0.75,17,128,4.96877949464685,103,"Centropages typicus",103456.614117874,122,411,79,28,15,0,0,0,0,0,0,0,0,66992.3976664919,23744.1409450857,12720.0755062959,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L8","19","2019-02-03 18:56:34","Day",0.75,17,128,4.96877949464685,157,"Clausocalanus arcuicornis",12720.0755062959,15,411,14,1,0,0,0,0,0,0,0,0,0,11872.0704725429,848.005033753062,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L8","19","2019-02-03 18:56:34","Day",0.75,17,128,4.96877949464685,105,"Metridia lucens",55968.3322277021,66,411,23,26,14,3,0,0,0,0,0,0,0,19504.1157763204,22048.1308775796,11872.0704725429,2544.01510125919,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L8","19","2019-02-03 18:56:34","Day",0.75,17,128,4.96877949464685,143,"Nannocalanus minor",848.005033753062,1,411,0,1,0,0,0,0,0,0,0,0,0,0,848.005033753062,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L8","19","2019-02-03 18:56:34","Day",0.75,17,128,4.96877949464685,135,"Paracalanus parvus",14416.0855738021,17,411,16,1,0,0,0,0,0,0,0,0,0,13568.080540049,848.005033753062,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L8","19","2019-02-03 18:56:34","Day",0.75,17,128,4.96877949464685,102,"Pseudocalanus minutus",26288.1560463449,31,411,22,9,0,0,0,0,0,0,0,0,0,18656.1107425674,7632.04530377756,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L8","19","2019-02-03 18:56:34","Day",0.75,17,128,4.96877949464685,104,"Temora longicornis",3392.02013501225,4,411,2,1,1,0,0,0,0,0,0,0,0,1696.01006750612,848.005033753062,848.005033753062,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L8","19","2019-02-03 18:56:34","Day",0.75,17,128,4.96877949464685,2006,"Euphausia krohnii",0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L8","19","2019-02-03 18:56:34","Day",0.75,17,128,4.96877949464685,2002,"Meganyctiphanes norvegica",0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L8","19","2019-02-03 18:56:34","Day",0.75,17,128,4.96877949464685,2019,"Nematoscelis megalops",0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L8","19","2019-02-03 18:56:34","Day",0.75,17,128,4.96877949464685,2012,"Thysanoessa gregaria",0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L8","19","2019-02-03 18:56:34","Day",0.75,17,128,4.96877949464685,2004,"Thysanoessa longicaudata",0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L8","19","2019-02-03 18:56:34","Day",0.75,17,128,4.96877949464685,2003,"Thysanoessa raschii",0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L9","22","2019-02-04 02:48:49","Night",0.75,30,128,3.93643587637564,101,"Calanus finmarchicus",14780.0045704984,22,447,4,2,5,5,5,1,0,0,0,0,0,2687.27355827244,1343.63677913622,3359.09194784055,3359.09194784055,3359.09194784055,671.81838956811,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L9","22","2019-02-04 02:48:49","Night",0.75,30,128,3.93643587637564,109,"Centropages hamatus",1343.63677913622,2,447,0,2,0,0,0,0,0,0,0,0,0,0,1343.63677913622,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L9","22","2019-02-04 02:48:49","Night",0.75,30,128,3.93643587637564,103,"Centropages typicus",33590.9194784055,50,447,43,5,2,0,0,0,0,0,0,0,0,28888.1907514287,3359.09194784055,1343.63677913622,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L9","22","2019-02-04 02:48:49","Night",0.75,30,128,3.93643587637564,157,"Clausocalanus arcuicornis",13436.3677913622,20,447,20,0,0,0,0,0,0,0,0,0,0,13436.3677913622,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L9","22","2019-02-04 02:48:49","Night",0.75,30,128,3.93643587637564,105,"Metridia lucens",96070.0297082397,143,447,75,51,14,3,0,0,0,0,0,0,0,50386.3792176082,34262.7378679736,9405.45745395354,2015.45516870433,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L9","22","2019-02-04 02:48:49","Night",0.75,30,128,3.93643587637564,143,"Nannocalanus minor",0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L9","22","2019-02-04 02:48:49","Night",0.75,30,128,3.93643587637564,135,"Paracalanus parvus",3359.09194784055,5,447,5,0,0,0,0,0,0,0,0,0,0,3359.09194784055,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L9","22","2019-02-04 02:48:49","Night",0.75,30,128,3.93643587637564,102,"Pseudocalanus minutus",52401.8343863126,78,447,61,17,0,0,0,0,0,0,0,0,0,40980.9217636547,11420.9126226579,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L9","22","2019-02-04 02:48:49","Night",0.75,30,128,3.93643587637564,104,"Temora longicornis",671.81838956811,1,447,0,0,1,0,0,0,0,0,0,0,0,0,0,671.81838956811,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L9","22","2019-02-04 02:48:49","Night",0.75,30,128,3.93643587637564,2006,"Euphausia krohnii",0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L9","22","2019-02-04 02:48:49","Night",0.75,30,128,3.93643587637564,2002,"Meganyctiphanes norvegica",0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L9","22","2019-02-04 02:48:49","Night",0.75,30,128,3.93643587637564,2019,"Nematoscelis megalops",0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L9","22","2019-02-04 02:48:49","Night",0.75,30,128,3.93643587637564,2012,"Thysanoessa gregaria",0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L9","22","2019-02-04 02:48:49","Night",0.75,30,128,3.93643587637564,2004,"Thysanoessa longicaudata",0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L9","22","2019-02-04 02:48:49","Night",0.75,30,128,3.93643587637564,2003,"Thysanoessa raschii",0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L10","24","2019-02-04 07:39:04","Night",0.75,36,256,4.11050985976977,101,"Calanus finmarchicus",19642.7564498865,14,436,2,1,2,6,3,0,0,0,0,0,0,2806.1080642695,1403.05403213475,2806.1080642695,8418.32419280849,4209.16209640424,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L10","24","2019-02-04 07:39:04","Night",0.75,36,256,4.11050985976977,109,"Centropages hamatus",2806.1080642695,2,436,2,0,0,0,0,0,0,0,0,0,0,2806.1080642695,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L10","24","2019-02-04 07:39:04","Night",0.75,36,256,4.11050985976977,103,"Centropages typicus",86989.3499923544,62,436,41,15,6,0,0,0,0,0,0,0,0,57525.2153175247,21045.8104820212,8418.32419280849,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L10","24","2019-02-04 07:39:04","Night",0.75,36,256,4.11050985976977,157,"Clausocalanus arcuicornis",5612.21612853899,4,436,4,0,0,0,0,0,0,0,0,0,0,5612.21612853899,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L10","24","2019-02-04 07:39:04","Night",0.75,36,256,4.11050985976977,105,"Metridia lucens",227294.753205829,162,436,57,55,41,9,0,0,0,0,0,0,0,79974.0798316807,77167.9717674112,57525.2153175247,12627.4862892127,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L10","24","2019-02-04 07:39:04","Night",0.75,36,256,4.11050985976977,143,"Nannocalanus minor",2806.1080642695,2,436,1,1,0,0,0,0,0,0,0,0,0,1403.05403213475,1403.05403213475,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L10","24","2019-02-04 07:39:04","Night",0.75,36,256,4.11050985976977,135,"Paracalanus parvus",7015.27016067374,5,436,5,0,0,0,0,0,0,0,0,0,0,7015.27016067374,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L10","24","2019-02-04 07:39:04","Night",0.75,36,256,4.11050985976977,102,"Pseudocalanus minutus",82780.1878959501,59,436,42,16,0,0,0,0,0,0,0,0,1,58928.2693496594,22448.864514156,0,0,0,0,0,0,0,0,1403.05403213475,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L10","24","2019-02-04 07:39:04","Night",0.75,36,256,4.11050985976977,104,"Temora longicornis",1403.05403213475,1,436,1,0,0,0,0,0,0,0,0,0,0,1403.05403213475,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L10","24","2019-02-04 07:39:04","Night",0.75,36,256,4.11050985976977,2006,"Euphausia krohnii",0,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L10","24","2019-02-04 07:39:04","Night",0.75,36,256,4.11050985976977,2002,"Meganyctiphanes norvegica",0,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L10","24","2019-02-04 07:39:04","Night",0.75,36,256,4.11050985976977,2019,"Nematoscelis megalops",0,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L10","24","2019-02-04 07:39:04","Night",0.75,36,256,4.11050985976977,2012,"Thysanoessa gregaria",0,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L10","24","2019-02-04 07:39:04","Night",0.75,36,256,4.11050985976977,2004,"Thysanoessa longicaudata",0,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L10","24","2019-02-04 07:39:04","Night",0.75,36,256,4.11050985976977,2003,"Thysanoessa raschii",0,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L11","25","2019-02-04 10:36:19","Night",0.75,27,128,2.67260379730177,101,"Calanus finmarchicus",4105.11943265552,9,498,2,0,1,4,2,0,0,0,0,0,0,912.248762812338,0,456.124381406169,1824.49752562468,912.248762812338,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L11","25","2019-02-04 10:36:19","Night",0.75,27,128,2.67260379730177,109,"Centropages hamatus",0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L11","25","2019-02-04 10:36:19","Night",0.75,27,128,2.67260379730177,103,"Centropages typicus",11859.2339165604,26,498,13,11,2,0,0,0,0,0,0,0,0,5929.6169582802,5017.36819546786,912.248762812338,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L11","25","2019-02-04 10:36:19","Night",0.75,27,128,2.67260379730177,157,"Clausocalanus arcuicornis",0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L11","25","2019-02-04 10:36:19","Night",0.75,27,128,2.67260379730177,105,"Metridia lucens",68418.6572109254,150,498,25,71,54,0,0,0,0,0,0,0,0,11403.1095351542,32384.831079838,24630.7165959331,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L11","25","2019-02-04 10:36:19","Night",0.75,27,128,2.67260379730177,143,"Nannocalanus minor",912.248762812338,2,498,2,0,0,0,0,0,0,0,0,0,0,912.248762812338,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L11","25","2019-02-04 10:36:19","Night",0.75,27,128,2.67260379730177,135,"Paracalanus parvus",4561.24381406169,10,498,10,0,0,0,0,0,0,0,0,0,0,4561.24381406169,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L11","25","2019-02-04 10:36:19","Night",0.75,27,128,2.67260379730177,102,"Pseudocalanus minutus",6841.86572109254,15,498,12,3,0,0,0,0,0,0,0,0,0,5473.49257687403,1368.37314421851,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L11","25","2019-02-04 10:36:19","Night",0.75,27,128,2.67260379730177,104,"Temora longicornis",0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L11","25","2019-02-04 10:36:19","Night",0.75,27,128,2.67260379730177,2006,"Euphausia krohnii",0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L11","25","2019-02-04 10:36:19","Night",0.75,27,128,2.67260379730177,2002,"Meganyctiphanes norvegica",0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L11","25","2019-02-04 10:36:19","Night",0.75,27,128,2.67260379730177,2019,"Nematoscelis megalops",0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L11","25","2019-02-04 10:36:19","Night",0.75,27,128,2.67260379730177,2012,"Thysanoessa gregaria",0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L11","25","2019-02-04 10:36:19","Night",0.75,27,128,2.67260379730177,2004,"Thysanoessa longicaudata",0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","L11","25","2019-02-04 10:36:19","Night",0.75,27,128,2.67260379730177,2003,"Thysanoessa raschii",0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","u11c","29","2019-02-05 03:38:19","Night",0.75,26,128,3.72179455693885,101,"Calanus finmarchicus",1270.37254210179,2,98,0,1,1,0,0,0,0,0,0,0,0,0,635.186271050896,635.186271050896,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","u11c","29","2019-02-05 03:38:19","Night",0.75,26,128,3.72179455693885,109,"Centropages hamatus",0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","u11c","29","2019-02-05 03:38:19","Night",0.75,26,128,3.72179455693885,103,"Centropages typicus",3811.11762630538,6,98,4,2,0,0,0,0,0,0,0,0,0,2540.74508420359,1270.37254210179,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","u11c","29","2019-02-05 03:38:19","Night",0.75,26,128,3.72179455693885,157,"Clausocalanus arcuicornis",0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
"EN627","u11c","29","2019-02-05 03:38:19","Night",0.75,26,128,3.72179455693885,105,"Metridia lucens",52720.4604972244,83,98,73,5,4,1,0,0,0,0,0,0,0,46368.5977867154,3175.93135525448,2540.74508420359,635.186271050896,0,0,0,0,0,0,0,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter."
